,productId,productNumber,status,productUpdateDate,owningOrganisationId,owningOrganisationNumber,owningOrganisationName,productName,productDescription,productCategoryId,productImage,boundary,addresses,score,productPixelURL,category,product_types,nextOccurrence
3,63da278181175d234d44bee2,SY0001379,ACTIVE,Thu Feb 02 2023 10:02:19 GMT+0400 (+04),63da27053ed365056c2881f9,OR0001084,Island Visuals,Island Visuals,"I’m a Seychellois photographer and videographer based in Mahe, Seychelles. Currently, I'm using professional high-end equipment to offer you the best photo and video services. My aim is to capture the beautiful memories that you will treasure for a lifetime.  

I currently specialised in:
- Weddings 
- Engagements 
- Family   
- Nature 
- Lifestyle 
- Real Estate  
- Product 
- Commercial",GENSERVICE,"https://assets.parrapi.com/images/6a2593f325205ba758b56ed0eb8fc5ef.jpeg?rect=472,0,2832,2124&w=280&h=210&rot=360","0,0","[{'address_type': 'PHYSICAL', 'address_line': 'Takamaka', 'address_line2': '', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Takamaka', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=63da278181175d234d44bee2&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,PHOTOGRAPHERS,
4,62fb4b71ea14d373794aaa3a,SY0001159,ACTIVE,Wed Sep 13 2023 13:25:58 GMT+0400 (+04),62fb4b2bcf81787923e4b205,OR0000943,Matteo Parisi Photography,Matteo Parisi Photography,"Photographer based in Mahé Island, Seychelles. 

Specialising in: 
Aerial Drone photography
Event photography
Hotel photography
Interiors photography
Lifestyle photography
Food photography
Product photography
Commercial photography
Content Creator",GENSERVICE,"https://assets.parrapi.com/images/0a3612e1e91f360e5c1c0e4dca974f1f.jpeg?rect=0,680,2160,1620&w=280&h=210&rot=360","-4.679574,55.491977","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': '', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Belombre', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=62fb4b71ea14d373794aaa3a&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,PHOTOGRAPHERS,
5,6076752de5eb06319ae827b9,SY0000210,ACTIVE,Wed Sep 13 2023 08:19:24 GMT+0400 (+04),6076743ef086d52289b03a9c,OR0000115,Salifa Magnan Photography,Salifa Magnan Photography,"I’m a female photographer based on the main island of Seychelles, Mahé. For the past seven years, I have been shooting weddings and portraits, as well as family, maternity, and lifestyle photos. 

My goal is to capture memories of my clients, helping them frame special moments that will be cherished for a lifetime. A moment can end with the blink of an eye but when captured on cameras, these memories can be cherished for a lifetime – I can help you achieve that. 

In order to capture beautiful images that clients are going to hold dear, a relaxed environment is required. To achieve this, I love to engage in conversations, and listen to and incorporate my customers’ visions into the shoot.

Photography aside, I’m conversant in English, French, and Russian, not to forget our local Creole.",GENSERVICE,"https://assets.parrapi.com/images/e0716e354f2746b4c579851de4317fd5.jpeg?rect=133,0,2133,1600&w=280&h=210&rot=360","0,0","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': '', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Anse Boileau', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=6076752de5eb06319ae827b9&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,PHOTOGRAPHERS,
6,6075deb7cd082a4fdb088626,SY0000205,ACTIVE,Tue Oct 10 2023 15:48:12 GMT+0400 (+04),6075de01a9f5d027b22d597f,OR0000107,Seychelles Wedding Photographer ,Seychelles Wedding Photographer,"Professional photographer, born in Paris (France), based in Seychelles, with 20 years of experience, specialized in engagement, wedding, honeymoon and family portraits. Using the latest professional digital equipment with professional grade lenses, we offer photo and video services during your holidays in Seychelles. 

There are several photo and video packages that are available on the 3 main islands, Mahe, Praslin and La Digue, and if required, we can also work on the outer islands. We also offer ""A la carte"" photo-sessions at affordable prices.

Having lived in Seychelles for the past 20 years, I have excellent knowledge about the weather, locations and tides in Seychelles.",GENSERVICE,"https://assets.parrapi.com/images/f3da091cc792eb41cb49fa50a1269cbe.jpeg?rect=0,0,2048,1536&w=280&h=210&rot=360","-4.3265129,55.7759042","[{'address_type': 'PHYSICAL', 'address_line': 'Anse La Blague', 'address_line2': '', 'islandType': 'Inner', 'island': 'Praslin', 'islandArea': 'Baie St Anne', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=6075deb7cd082a4fdb088626&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,PHOTOGRAPHERS,
7,62873182a2123132e1472adf,SY0000886,ACTIVE,Fri Nov 25 2022 14:50:04 GMT+0400 (+04),6287311930424b1999068231,OR0000657,Soul Sisters Events,Soul Sisters Events,"When it comes to event planning, we specialize in creating unique, customized events from start to finish. We are adept at planning any kind of event, from lush outdoor picnics, to fully produced gala dinners. Guests are always impressed by our wonderful service, attention to detail, eye-catching presentations and, of course, delicious food. For us, it’s about creating seamless, perfect events. There’s simply no other way.

We provide complete event planning and logistics, including venue sourcing, rentals, flowers, security, audio/visual, décor/design, graphic design (e.g., stationery, signage, gifts), entertainment and on-site coordination. With our connections throughout the islands, we can organize every detail, saving you time, money and worry.",GENSERVICE,"https://assets.parrapi.com/images/44920204a98233ca72b2bf9d13df757c.jpeg?rect=0,1084,3334,2501&w=280&h=210&rot=360","-4.679574,55.491977","[{'address_type': 'PHYSICAL', 'address_line': 'Mt. Simpson', 'address_line2': '', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Belombre', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=62873182a2123132e1472adf&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,PHOTOGRAPHERS,
0,64e5f7b4de9aed681800295d,SY0001880,ACTIVE,Mon Aug 28 2023 15:05:39 GMT+0400 (+04),64e5f640f08cd63e7b30dcaa,OR0001463,Rita's Art Gallery,Maison De L'histoire,"Maison De 'Histoire Gallery is an art gallery located at The L’Union Estate in La Digue island, Seychelles at the famous Plantation House. The gallery is owned and run by local artist Rita Morel. The gallery features bright Seychellois landscapes and still life .  Exotic flowers, fruits, animals,  and the people.. Her gallery  features a great way  for a visitor to learn about the culture and history, while also enjoying the  beautiful artwork. A great place to find unique  and beautiful souvenirs that can be taken home.",GENSERVICE,"https://assets.parrapi.com/images/bc64a50940ae51753ab74c41eb58c82d.jpeg?rect=0,0,2048,1536&w=280&h=210&rot=360","-4.3616664412631145,55.82530975341797","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': 'Art Gallery', 'islandType': 'Inner', 'island': 'La Digue', 'islandArea': 'Anse Reunion', 'city': 'La Digue', 'state': 'La Digue', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=64e5f7b4de9aed681800295d&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,PUBTOILATT,
0,6349497f2a46f629a616590c,SY0001265,ACTIVE,Sat Oct 07 2023 14:57:09 GMT+0400 (+04),633facb2222d4e0e6f44f9ce,OR0001004,GLOBAL SUPPLY CENTRE PTY LTD,Chop Shop - Anse Royale,"Located at Anse Royale near the market, the Chop Shop supermarket is a great and reliable choice for all shoppers. 

The Chop Shop boasts a large variety of meat cuts, as well as, seafood, processed products like sausages, ham, bacon, cheese, yogurt, milk, different snacks, fresh fruits and vegetables, canned products, soft drinks, juices, wine, beer, confectionaries… Shoppers will also have a variety of basmati rice, pasta and noodles to choose from and not to forget a range of toiletry items and cleaning products which are also available.",GENSERVICE,"https://assets.parrapi.com/images/1c5a45299032d74acf8819cce9c807fa.jpeg?rect=0,0,4624,3468&w=280&h=210&rot=360","-4.74112227747563,55.5166273463937","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': 'Anse Royle', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Anse Royale', 'city': 'Anse Royale', 'state': 'Anse Royale', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=6349497f2a46f629a616590c&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,SUPERMKT,
1,63577bb4d52e072c48f01623,SY0001276,ACTIVE,Fri Sep 29 2023 08:47:20 GMT+0400 (+04),633facb2222d4e0e6f44f9ce,OR0001004,GLOBAL SUPPLY CENTRE PTY LTD,Chop Shop - Pointe Laure,"Located at Grosvenor House in Pointe Larue opposite the Seychelles International Airport’s cargo terminal, the Chop Shop supermarket is a great and reliable choice for all shoppers. 

The Chop Shop boasts a large variety of meat cuts, as well as, seafood, processed products like sausages, ham, bacon, cheese, yogurt, milk, different snacks, fresh fruits and vegetables, canned products, soft drinks, juices, wine, beer, confectionaries… Shoppers will also have a variety of basmati rice, pasta and noodles to choose from and not to forget a range of toiletry items and cleaning products which are also available.",GENSERVICE,"https://assets.parrapi.com/images/5037d77b6043dd70d9e624a54993335f.jpeg?rect=0,0,2048,1536&w=280&h=210&rot=360","-4.672140779866923,55.51415741443634","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': '', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Pointe Larue', 'city': 'Victoria', 'state': 'Pointe La Rue', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=63577bb4d52e072c48f01623&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,SUPERMKT,
2,64860eccc73e0406833f64a2,SY0001566,ACTIVE,Tue Jun 13 2023 08:16:32 GMT+0400 (+04),60ffbf4ab5320316f1ae043a,OR0000287,SilverPearl - Tours & Travel,GOPI,"As a member of Shreeji Group (Seychelles) since 2004, the cornerstone of our business has been our relationship with our customers. We understand the limited options when it comes to Food Mart businesses in the Seychelles, so we do everything possible for customer satisfaction through specializing in the importation of well reputed international branded items ranging from Fresh Vegetarian Food, Beverages, Food Cupboard, Frozen Food, Baby Products, Health & Beauty and Household.
​
GOPI Veg. Food & General Merchant takes utmost care in sourcing its raw ingredients to guarantee products of high quality, great freshness and safety. Our Supermarket is present in the heart of Providence and at the same time our goods are supplied in wholesale around Mahé, Praslin and La Digue islands.
​
Our dedicated team is willing to go extra miles, in view of procuring products you need and serving you with the best merchandise around. We promise to provide you with the best products for the best price, and promise to do everything we can to remain your supplier of choice.

Official Distributor Of: Havaianas, Amul, SOEZI, Parle, Haldirams, Rauch, Sante, FalconPack, Shield Chemicals, GITS, Kwality etc.",GENSERVICE,"https://assets.parrapi.com/images/3eec0691e909c3c5f61eeafdeb61bbd9.jpeg?rect=218,0,2564,1923&w=280&h=210&rot=360","-4.679574,55.491977","[{'address_type': 'PHYSICAL', 'address_line': 'Avenue de Diolinda, Providence Industrial Estate', 'address_line2': 'Ground Floor, KB Emporium', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Victoria', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=64860eccc73e0406833f64a2&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,SUPERMKT,
3,6362588bcee03c6cf46793f6,SY0001283,ACTIVE,Tue Feb 14 2023 08:57:35 GMT+0400 (+04),633facb2222d4e0e6f44f9ce,OR0001004,GLOBAL SUPPLY CENTRE PTY LTD,GSC Gastronomy Supermarket,"GSC Supermarket Seychelles - Gastronomy located at Unit K5 FSA Warehouse (Ex-SIBA), Victoria, Seychelles. 

The GSC Supermarket is a great and reliable choice for all shoppers.",GENSERVICE,"https://assets.parrapi.com/images/69136cb7c76badcbe607b63099e73797.jpeg?rect=0,0,4032,3024&w=280&h=210&rot=360","-4.619143,55.4513149","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': 'FSA WAREHOUSE', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Roche Caiman', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=6362588bcee03c6cf46793f6&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,SUPERMKT,
4,63494539cee03c6cf467932d,SY0001264,ACTIVE,Thu Sep 21 2023 11:15:24 GMT+0400 (+04),633facb2222d4e0e6f44f9ce,OR0001004,GLOBAL SUPPLY CENTRE PTY LTD,GSC Online Store,"www.gsconlinestore.com is the biggest online supermarket in Seychelles. 

We do deliver all over Seychelles from Monday to Saturday. Free delivery on all orders above SCR 500. Below SCR 500 will have a minimal delivery charge of SCR 50. La Digue & Praslin delivery charge will be SCR100 for all orders.

Visit us: https://www.gsconlinestore.com/

For any assistance, please call or WhatsApp - 2  781  781t.",GENSERVICE,"https://assets.parrapi.com/images/9c6cffb137fd731bc5556450ce7e3e94.jpeg?rect=0,0,2048,1536&w=280&h=210&rot=360","-4.633192446780244,55.464201271533966","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': 'FSA WAREHOUSE', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Roche Caiman', 'city': '', 'state': 'Mont Fleuri', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=63494539cee03c6cf467932d&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,SUPERMKT,
5,637ddd98a13baa7791b3d4f4,SY0001328,ACTIVE,Thu Nov 24 2022 09:45:19 GMT+0400 (+04),636f440516a967390d77d737,OR0001038,Sam's Bar & Restaurant,SPAR Eden Island,"As a family business, SPAR Eden Island understands the needs and values of SPAR independent retailers and is committed to helping them achieve success. SPAR is the biggest independent supermarket retailer in the world! Based in 40 countries, with 12,000 stores.",GENSERVICE,"https://assets.parrapi.com/images/5a2df258eefa8b2f418a4d077f7f0923.jpeg?rect=0,0,2048,1536&w=280&h=210&rot=360","-4.679574,55.491977","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': 'Eden Plaza', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Eden Island', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=637ddd98a13baa7791b3d4f4&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,SUPERMKT,
0,64a53d039d3c91098cbfa43b,SY0001758,ACTIVE,Thu Jul 06 2023 14:19:26 GMT+0400 (+04),646b5546f08cd63e7b30d4ff,OR0001149,MIKE TAXI SERVICES,TAXI OPERATOR PRASLIN,"Mike Victor is a friendly and knowledgeable taxi driver who offers reliable and personalized services on Praslin, the second largest island of Seychelles. Whether you need a transfer to or from the airport, a tour of the island.
 attractions, or a private ride for your group, Mike Victor can accommodate your needs with his flexible and friendly.
 approach. His co-driver, Mrs Victor, will also ensure that you have a memorable and comfortable experience on Praslin. Contact Mike Victor today and discover the beauty and charm of Praslin with a professional and experienced taxi driver.",GENSERVICE,"https://assets.parrapi.com/images/addaefc9da6cc15e2c79bae49a19c119.jpeg?rect=0,871,3000,2250&w=280&h=210&rot=360","-4.3190725,55.69395129999999","[{'address_type': 'PHYSICAL', 'address_line': 'GRAND-ANSE', 'address_line2': 'TAXI DRIVER', 'islandType': 'Inner', 'island': 'Praslin', 'islandArea': 'Grand Anse', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=64a53d039d3c91098cbfa43b&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,TAXIRNK,
0,646c73c5d4db2a696978d8d0,SY0001516,ACTIVE,Wed Sep 20 2023 15:55:28 GMT+0400 (+04),646c717218cbf41b911b449e,OR0001151,AGAPE CREATIVE MEDIA,Agape creative media,"Agape creative media for your wedding video drone photos and videos private functions 
We capture your special memories and turn it in to a beautiful story",GENSERVICE,"https://assets.parrapi.com/images/e146be8d3b5f072cf5cec3eb785f6c1c.jpeg?rect=499,0,3003,2252&w=280&h=210&rot=360","-4.3496065,55.76200859999999","[{'address_type': 'PHYSICAL', 'address_line': 'BAIE STE ANNE', 'address_line2': 'VIDEOGRAPHER', 'islandType': 'Inner', 'island': 'Praslin', 'islandArea': 'Baie St Anne', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=646c73c5d4db2a696978d8d0&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,VIDEOGRAPHERS,
